latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
20.41809,-101.95737,307.35,0.45,0.39,2026-02-16,0820,N,nominal,2.0NRT,280.71,1.43,N
20.60143,-103.34622,307.51,0.53,0.42,2026-02-16,0820,N,nominal,2.0NRT,289.21,1.23,N
19.97323,-99.18217,302.6,0.38,0.36,2026-02-16,0820,N,nominal,2.0NRT,283.74,0.86,N
20.35485,-101.86098,304.24,0.45,0.39,2026-02-16,0820,N,nominal,2.0NRT,285.83,0.68,N
20.50691,-103.29629,316.6,0.53,0.42,2026-02-16,0820,N,nominal,2.0NRT,285.46,2.43,N
18.64627,-92.16928,341.73,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,292.48,3.74,N
18.64178,-92.17027,319.03,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,291.28,3.74,N
20.03034,-100.12593,295.49,0.39,0.36,2026-02-16,0820,N,nominal,2.0NRT,277.38,0.33,N
18.63681,-92.50768,338.55,0.48,0.48,2026-02-16,0820,N,nominal,2.0NRT,291.95,4.25,N
20.04453,-100.71188,317.72,0.41,0.37,2026-02-16,0820,N,nominal,2.0NRT,285.5,1.52,N
18.6377,-92.51222,305.54,0.48,0.48,2026-02-16,0820,N,nominal,2.0NRT,291.24,4.25,N
20.34093,-102.82806,328.03,0.49,0.41,2026-02-16,0820,N,nominal,2.0NRT,289.05,3.04,N
20.04114,-100.71245,330.38,0.41,0.37,2026-02-16,0820,N,nominal,2.0NRT,285.42,7.49,N
20.34158,-102.83286,307.44,0.49,0.41,2026-02-16,0820,N,nominal,2.0NRT,287.7,3.04,N
18.62361,-92.51054,310.3,0.48,0.48,2026-02-16,0820,N,nominal,2.0NRT,290.03,1.07,N
19.98551,-100.50118,296.75,0.4,0.37,2026-02-16,0820,N,nominal,2.0NRT,283.69,0.75,N
19.945,-100.46098,296.13,0.4,0.37,2026-02-16,0820,N,nominal,2.0NRT,283.91,0.44,N
19.17742,-96.23439,319.14,0.44,0.39,2026-02-16,0820,N,nominal,2.0NRT,290.65,2.58,N
19.60931,-99.27811,295,0.38,0.36,2026-02-16,0820,N,nominal,2.0NRT,282.27,0.51,N
19.57692,-99.20155,299.41,0.38,0.36,2026-02-16,0820,N,nominal,2.0NRT,284.54,0.66,N
19.39725,-98.08378,297.36,0.39,0.36,2026-02-16,0820,N,nominal,2.0NRT,281.4,0.75,N
18.44117,-93.16428,345.03,0.44,0.46,2026-02-16,0820,N,nominal,2.0NRT,295.57,5.48,N
18.44038,-93.16012,333.39,0.44,0.46,2026-02-16,0820,N,nominal,2.0NRT,292.61,5.48,N
18.43694,-93.16521,306.04,0.44,0.46,2026-02-16,0820,N,nominal,2.0NRT,292.64,5.48,N
18.41895,-93.18636,309.38,0.44,0.46,2026-02-16,0820,N,nominal,2.0NRT,292.09,3.47,N
19.42521,-98.99304,305.25,0.38,0.36,2026-02-16,0820,N,nominal,2.0NRT,282.76,0.75,N
19.6413,-101.29281,298.22,0.42,0.38,2026-02-16,0820,N,nominal,2.0NRT,283.43,0.85,N
19.17516,-98.32002,329.4,0.39,0.36,2026-02-16,0820,N,nominal,2.0NRT,282.81,3.55,N
19.17184,-98.32062,314.44,0.39,0.36,2026-02-16,0820,N,nominal,2.0NRT,283.47,3.55,N
18.80183,-96.27911,303.28,0.45,0.39,2026-02-16,0820,N,nominal,2.0NRT,289.19,0.5,N
18.27967,-93.45894,315,0.43,0.46,2026-02-16,0820,N,nominal,2.0NRT,290.78,1.14,N
18.2755,-93.45982,318,0.43,0.46,2026-02-16,0820,N,nominal,2.0NRT,290.47,1.14,N
18.30214,-94.09174,313.28,0.39,0.44,2026-02-16,0820,N,nominal,2.0NRT,290.88,1.94,N
18.30146,-94.08806,304.37,0.39,0.44,2026-02-16,0820,N,nominal,2.0NRT,291.44,1.94,N
18.96773,-97.96486,299.2,0.4,0.37,2026-02-16,0820,N,nominal,2.0NRT,285.11,1.07,N
18.98817,-98.2356,297.48,0.39,0.36,2026-02-16,0820,N,nominal,2.0NRT,284.85,0.56,N
19.02416,-98.62354,339.44,0.39,0.36,2026-02-16,0820,N,nominal,2.0NRT,292.47,24.25,N
19.02087,-98.62414,308.74,0.39,0.36,2026-02-16,0820,N,nominal,2.0NRT,268.29,2.16,N
18.06489,-93.31013,314.91,0.44,0.46,2026-02-16,0820,N,nominal,2.0NRT,290.84,1.63,N
17.89932,-92.4855,299.05,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,287.97,0.71,N
17.89575,-92.49116,302.32,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.07,0.74,N
17.89485,-92.48647,303.33,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,288.47,0.74,N
17.89394,-92.48177,303.45,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.82,1.08,N
17.89129,-92.49214,299.74,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.04,0.74,N
17.89038,-92.48746,303.22,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,288.78,0.74,N
17.88948,-92.48276,302.34,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.71,1.08,N
19.6733,-103.37646,315.57,0.52,0.41,2026-02-16,0820,N,nominal,2.0NRT,290.2,2.63,N
17.87698,-92.49036,333.99,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,291.24,4.03,N
18.50979,-96.14687,299.28,0.46,0.39,2026-02-16,0820,N,nominal,2.0NRT,286.41,0.47,N
18.85906,-98.43946,298.12,0.39,0.36,2026-02-16,0820,N,nominal,2.0NRT,285.61,0.44,N
18.03282,-93.92532,311.24,0.4,0.44,2026-02-16,0820,N,nominal,2.0NRT,290.58,0.93,N
17.19196,-89.92103,300.45,0.37,0.58,2026-02-16,0820,N,nominal,2.0NRT,290.24,0.64,N
17.91312,-93.51958,321.34,0.43,0.46,2026-02-16,0820,N,nominal,2.0NRT,290.49,2.76,N
17.94208,-93.67083,306.17,0.42,0.45,2026-02-16,0820,N,nominal,2.0NRT,290.29,1.61,N
17.90894,-93.52046,323.28,0.43,0.46,2026-02-16,0820,N,nominal,2.0NRT,290.31,2.76,N
17.86963,-93.49788,354.71,0.43,0.46,2026-02-16,0820,N,nominal,2.0NRT,292.73,12.12,N
17.75587,-92.91918,339.56,0.47,0.48,2026-02-16,0820,N,nominal,2.0NRT,294.21,24.4,N
17.75503,-92.91476,312.74,0.47,0.48,2026-02-16,0820,N,nominal,2.0NRT,291.56,5.28,N
17.75419,-92.91033,301.95,0.47,0.48,2026-02-16,0820,N,nominal,2.0NRT,290.54,5.28,N
17.74983,-92.91126,339.06,0.47,0.48,2026-02-16,0820,N,nominal,2.0NRT,291.75,4.44,N
17.75067,-92.91568,303.49,0.47,0.48,2026-02-16,0820,N,nominal,2.0NRT,291.33,4.44,N
18.79757,-99.17937,312.24,0.38,0.36,2026-02-16,0820,N,nominal,2.0NRT,293.27,1.59,N
17.98575,-94.52386,300.22,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,289.91,2.59,N
17.9828,-94.52993,331.51,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,293.12,9.02,N
17.98181,-94.52464,316.38,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,290.26,2.59,N
17.97788,-94.52542,301.44,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,291.08,1.45,N
17.97395,-94.5262,308.57,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,291.3,1.45,N
17.98364,-94.52583,335.63,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,292.52,4.41,N
17.98459,-94.53115,304.9,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,292.45,4.41,N
17.97971,-94.52662,301.68,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,290.31,4.41,N
17.97577,-94.52741,307.33,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,291.13,2.79,N
17.96993,-94.51764,300.02,0.56,0.43,2026-02-16,0820,N,nominal,2.0NRT,288.69,3.56,N
18.68614,-99.11639,303.56,0.38,0.36,2026-02-16,0820,N,nominal,2.0NRT,290.05,0.67,N
17.73786,-93.80846,319.64,0.41,0.45,2026-02-16,0820,N,nominal,2.0NRT,290.98,2.07,N
17.73647,-93.81181,309.62,0.41,0.45,2026-02-16,0820,N,nominal,2.0NRT,290.45,1.66,N
17.78775,-95.34546,317.58,0.51,0.41,2026-02-16,0820,N,nominal,2.0NRT,291.55,2.16,N
16.87129,-90.59701,302.99,0.34,0.56,2026-02-16,0820,N,nominal,2.0NRT,291.13,3.86,N
16.86613,-90.59809,367,0.34,0.56,2026-02-16,0820,N,high,2.0NRT,293.46,3.86,N
16.86548,-90.59487,305.53,0.34,0.56,2026-02-16,0820,N,nominal,2.0NRT,290.92,3.86,N
17.98926,-97.0477,315.15,0.43,0.38,2026-02-16,0820,N,nominal,2.0NRT,291.21,1.64,N
17.988,-97.04642,303.24,0.43,0.38,2026-02-16,0820,N,nominal,2.0NRT,290.68,1.06,N
18.97872,-103.87222,303.67,0.54,0.42,2026-02-16,0820,N,nominal,2.0NRT,293.11,0.78,N
19.00503,-104.25744,306.21,0.57,0.43,2026-02-16,0820,N,nominal,2.0NRT,293.37,2.01,N
16.72146,-90.95644,317.33,0.33,0.55,2026-02-16,0820,N,nominal,2.0NRT,290.92,1.59,N
18.21066,-99.55814,303.22,0.38,0.36,2026-02-16,0820,N,nominal,2.0NRT,290.69,0.44,N
16.76581,-93.06607,317.01,0.48,0.48,2026-02-16,0820,N,nominal,2.0NRT,290.59,1.66,N
16.37547,-92.75844,301.06,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.24,1.11,N
16.37006,-92.75474,310.19,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.42,1.91,N
16.35693,-92.71149,302.85,0.51,0.5,2026-02-16,0820,N,nominal,2.0NRT,288.31,0.92,N
16.34574,-92.75058,331.5,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.55,3.58,N
16.34118,-92.75134,305.04,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,288.6,1.58,N
16.34026,-92.74667,309.26,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.2,1.58,N
16.33931,-92.74183,313.52,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.85,3.26,N
16.33735,-92.73185,299.72,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.3,4.44,N
16.33284,-92.73289,343.66,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,290.63,4.44,N
17.94455,-102.20633,308.69,0.44,0.38,2026-02-16,0820,N,nominal,2.0NRT,293.62,0.67,N
16.33382,-92.73785,314.78,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.63,3.26,N
17.93512,-102.21629,314.38,0.44,0.38,2026-02-16,0820,N,nominal,2.0NRT,293.79,1.65,N
17.93454,-102.21214,310.8,0.44,0.38,2026-02-16,0820,N,nominal,2.0NRT,294.5,1.65,N
17.93042,-102.20856,331.15,0.44,0.38,2026-02-16,0820,N,nominal,2.0NRT,295.38,5.63,N
17.92983,-102.20441,326.91,0.44,0.38,2026-02-16,0820,N,nominal,2.0NRT,293.61,5.63,N
17.93554,-102.21472,319.81,0.44,0.38,2026-02-16,0820,N,nominal,2.0NRT,295,3.72,N
17.9308,-102.207,343.93,0.44,0.38,2026-02-16,0820,N,nominal,2.0NRT,295.59,11.37,N
16.34604,-92.75252,332.22,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.69,4.19,N
17.92666,-102.20342,309.75,0.44,0.38,2026-02-16,0820,N,nominal,2.0NRT,293.36,1.47,N
16.34516,-92.74783,304.59,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.08,1.74,N
16.34061,-92.74861,312.44,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,288.86,1.74,N
16.3397,-92.74384,314.91,0.51,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.55,1.74,N
16.33332,-92.73493,345.59,0.51,0.5,2026-02-16,0820,N,nominal,2.0NRT,290.8,10.39,N
16.33238,-92.72993,305.29,0.51,0.5,2026-02-16,0820,N,nominal,2.0NRT,289.12,3.57,N
16.63486,-94.47812,308.93,0.39,0.44,2026-02-16,0820,N,nominal,2.0NRT,292.67,0.62,N
16.63418,-94.4744,302.6,0.39,0.44,2026-02-16,0820,N,nominal,2.0NRT,292.22,0.62,N
16.63568,-94.50549,314.48,0.39,0.44,2026-02-16,0820,N,nominal,2.0NRT,292.48,1.46,N
16.32931,-92.91094,309.07,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,288.77,1.43,N
16.32485,-92.91195,308.4,0.5,0.49,2026-02-16,0820,N,nominal,2.0NRT,289.54,1.43,N
16.1201,-92.23016,347.55,0.56,0.51,2026-02-16,0820,N,nominal,2.0NRT,291.96,20.25,N
16.12382,-92.23102,308.1,0.56,0.51,2026-02-16,0820,N,nominal,2.0NRT,289.9,2.59,N
16.11911,-92.23195,338.34,0.56,0.51,2026-02-16,0820,N,nominal,2.0NRT,290.86,10.03,N
16.11814,-92.22688,322.39,0.56,0.51,2026-02-16,0820,N,nominal,2.0NRT,290.21,10.03,N
16.48067,-94.23085,305.41,0.41,0.45,2026-02-16,0820,N,nominal,2.0NRT,294.25,1.02,N
16.47653,-94.23147,313.55,0.41,0.45,2026-02-16,0820,N,nominal,2.0NRT,294.18,1.47,N
16.21353,-95.17524,310.66,0.55,0.42,2026-02-16,0820,N,nominal,2.0NRT,296.62,1.86,N
16.20963,-95.17597,306.93,0.55,0.42,2026-02-16,0820,N,nominal,2.0NRT,295.83,1.86,N
16.2039,-95.16651,336.41,0.55,0.43,2026-02-16,0820,N,nominal,2.0NRT,297.28,10.98,N
16.20092,-95.17238,317.87,0.55,0.43,2026-02-16,0820,N,nominal,2.0NRT,295.09,6.8,N
15.10445,-91.36762,299.11,0.33,0.55,2026-02-16,0820,N,nominal,2.0NRT,282.09,0.42,N
14.99185,-91.21577,305.32,0.34,0.56,2026-02-16,0820,N,nominal,2.0NRT,280.32,1.06,N
14.32183,-88.72894,325.4,0.51,0.66,2026-02-16,0820,N,nominal,2.0NRT,288.72,3.69,N
14.73624,-90.7022,298.25,0.37,0.58,2026-02-16,0820,N,nominal,2.0NRT,284.76,0.71,N
14.32196,-88.73198,316.61,0.51,0.66,2026-02-16,0820,N,nominal,2.0NRT,288.27,1.82,N
14.32061,-88.72546,300.16,0.51,0.66,2026-02-16,0820,N,nominal,2.0NRT,288.06,1.82,N
14.73822,-91.57277,298.11,0.33,0.55,2026-02-16,0820,N,nominal,2.0NRT,285.79,0.96,N
14.73772,-91.57028,303.1,0.33,0.55,2026-02-16,0820,N,nominal,2.0NRT,286.45,0.96,N
14.7371,-91.56715,311.83,0.33,0.55,2026-02-16,0820,N,nominal,2.0NRT,288.71,1.47,N
14.73647,-91.56394,312.66,0.33,0.55,2026-02-16,0820,N,nominal,2.0NRT,285.4,1.47,N
14.33346,-90.0155,301.57,0.42,0.61,2026-02-16,0820,N,nominal,2.0NRT,287.23,0.35,N
14.47498,-90.88067,337.49,0.37,0.58,2026-02-16,0820,N,nominal,2.0NRT,283.26,12.91,N
14.47388,-90.87524,367,0.37,0.58,2026-02-16,0820,N,high,2.0NRT,309.67,26,N
14.47151,-90.8635,342.92,0.37,0.58,2026-02-16,0820,N,nominal,2.0NRT,284.4,26,N
14.47551,-90.88329,304.9,0.37,0.58,2026-02-16,0820,N,nominal,2.0NRT,276.11,12.91,N
14.23515,-90.82064,307.95,0.37,0.58,2026-02-16,0820,N,nominal,2.0NRT,291.9,0.74,N
14.23295,-90.82031,302.61,0.37,0.58,2026-02-16,0820,N,nominal,2.0NRT,291.64,0.7,N
14.12253,-90.51772,300.95,0.39,0.59,2026-02-16,0820,N,nominal,2.0NRT,290.04,0.62,N
14.08103,-90.59305,313.19,0.39,0.59,2026-02-16,0820,N,nominal,2.0NRT,290.83,1.04,N
14.08029,-90.59418,306.73,0.39,0.59,2026-02-16,0820,N,nominal,2.0NRT,290.39,1.14,N
14.10707,-90.75952,306,0.38,0.59,2026-02-16,0820,N,nominal,2.0NRT,290.57,0.74,N
14.12786,-91.14539,341.41,0.36,0.57,2026-02-16,0820,N,nominal,2.0NRT,291.47,3.14,N
14.12197,-91.14318,367,0.36,0.57,2026-02-16,0820,N,high,2.0NRT,293.24,4.29,N
